cid000003512	d01ba
cid000002612	j01
cid000002612	j01d
cid000002612	j01db
cid000003360	n02
cid000003360	n02b
cid000003360	n02bg
cid000005379	j01
cid000005379	j01m
cid000005379	j01ma
cid000005379	s01
cid000005379	s01a
cid000005379	s01ax
cid000003890	s01
cid000003890	s01e
cid000003890	s01ee
cid000002310	r07
cid000002310	r07a
cid000002310	r07ab
cid000005219	c01
cid000005219	c01d
cid000005219	c01dx
cid003032788	m03
cid003032788	m03a
cid003032788	m03aa
cid000002524	a11
cid000002524	a11c
cid000002524	a11cc
cid000002524	d05
cid000002524	d05a
cid000002524	d05ax
cid000005918	n07
cid000005918	n07x
cid000005918	n07xx
cid000004417	c04
cid000004417	c04a
cid000004417	c04ax
cid000002536	b02
cid000002536	b02a
cid000002536	b02ab
cid000004165	c03
cid000004165	c03b
cid000004165	c03ba
cid000071637	n04
cid000071637	n04a
cid000071637	n04ac
cid000071749	a02
cid000071749	a02a
cid000071749	a02ad
cid000102258	v03
cid000102258	v03a
cid000102258	v03af
cid000002729	n05
cid000002729	n05a
cid000002729	n05af
cid000065039	j01
cid000065039	j01c
cid000065039	j01ce
cid000213043	j01
cid000213043	j01e
cid000213043	j01ea
cid000006049	v03
cid000006049	v03a
cid000006049	v03ab
cid000060020	j01
cid000060020	j01m
cid000060020	j01ma
cid000000838	a01
cid000000838	a01a
cid000000838	a01ad
cid000000838	b02
cid000000838	b02b
cid000000838	b02bc
cid000000838	c01
cid000000838	c01c
cid000000838	c01ca
cid000000838	r01
cid000000838	r01a
cid000000838	r01aa
cid000000838	r03
cid000000838	r03a
cid000000838	r03aa
cid000000838	s01
cid000000838	s01e
cid000000838	s01ea
cid000004688	c02
cid000004688	c02k
cid000004688	c02kc
cid000003249	a11
cid000003249	a11c
cid000003249	a11cc
cid000003180	n01
cid000003180	n01b
cid000003180	n01bx
cid000003180	r02
cid000003180	r02a
cid000003180	r02ad
cid000002372	c07
cid000002372	c07a
cid000002372	c07ab
cid000071301	c07
cid000071301	c07a
cid000071301	c07ab
cid000002097	m01
cid000002097	m01a
cid000002097	m01ae
cid000002431	c01
cid000002431	c01b
cid000002431	c01bd
cid000358641	j01
cid000358641	j01e
cid000358641	j01ee
cid000005120	v09
cid000005120	v09a
cid000005120	v09ab
cid000070846	b01
cid000070846	b01a
cid000070846	b01aa
cid000003007	n06
cid000003007	n06b
cid000003007	n06ba
cid000065632	r05
cid000065632	r05c
cid000065632	r05cb
cid000002344	n04
cid000002344	n04a
cid000002344	n04ac
cid000009015	d11
cid000009015	d11a
cid000009015	d11ax
cid000002629	j01
cid000002629	j01d
cid000002629	j01dd
cid000060796	l02
cid000060796	l02b
cid000060796	l02bg
cid051508717	m01
cid051508717	m01a
cid051508717	m01ac
cid000027991	h01
cid000027991	h01b
cid000027991	h01ba
cid000005965	s01
cid000005965	s01e
cid000005965	s01eb
cid000001084	v03
cid000001084	v03a
cid000001084	v03ab
cid000002662	l01
cid000002662	l01x
cid000002662	l01xx
cid000002662	m01
cid000002662	m01a
cid000002662	m01ah
cid000072105	g01
cid000072105	g01a
cid000072105	g01af
cid000072105	p01
cid000072105	p01a
cid000072105	p01ab
cid000071124	a11
cid000071124	a11d
cid000071124	a11da
cid000004583	j01
cid000004583	j01m
cid000004583	j01ma
cid000004583	s01
cid000004583	s01a
cid000004583	s01ax
cid000004583	s02
cid000004583	s02a
cid000004583	s02aa
cid000000175	g01
cid000000175	g01a
cid000000175	g01ad
cid000000175	s02
cid000000175	s02a
cid000000175	s02aa
cid000004891	p02
cid000004891	p02b
cid000004891	p02ba
cid000042396	c01
cid000042396	c01c
cid000042396	c01ca
cid000023403	c10
cid000023403	c10a
cid000023403	c10ax
cid000000977	v03
cid000000977	v03a
cid000000977	v03an
cid000005277	a14
cid000005277	a14a
cid000005277	a14aa
cid000003467	d06
cid000003467	d06a
cid000003467	d06ax
cid000003467	j01
cid000003467	j01g
cid000003467	j01gb
cid000003467	s01
cid000003467	s01a
cid000003467	s01aa
cid000003467	s02
cid000003467	s02a
cid000003467	s02aa
cid000003467	s03
cid000003467	s03a
cid000003467	s03aa
cid000036975	r03
cid000036975	r03a
cid000036975	r03ac
cid000036975	r03c
cid000036975	r03cc
cid000005860	a03
cid000005860	a03b
cid000005860	a03bb
cid000003961	c09
cid000003961	c09c
cid000003961	c09ca
cid000004830	n05
cid000004830	n05a
cid000004830	n05ad
cid000008024	n01
cid000008024	n01a
cid000008024	n01aa
cid000035802	p02
cid000035802	p02c
cid000035802	p02ca
cid000020543	a12
cid000020543	a12c
cid000020543	a12cb
cid000000774	l03
cid000000774	l03a
cid000000774	l03ax
cid000007436	a01
cid000007436	a01a
cid000007436	a01ad
cid000007436	b02
cid000007436	b02b
cid000007436	b02bc
cid000010404	p03
cid000010404	p03a
cid000010404	p03aa
cid000002678	r06
cid000002678	r06a
cid000002678	r06ae
cid000003148	a04
cid000003148	a04a
cid000003148	a04aa
cid000093860	l01
cid000093860	l01x
cid000093860	l01xx
cid000003364	j01
cid000003364	j01c
cid000003364	j01cf
cid000028891	r05
cid000028891	r05d
cid000028891	r05db
cid000002904	c03
cid000002904	c03a
cid000002904	c03aa
cid000003738	v08
cid000003738	v08a
cid000003738	v08ab
cid000024766	m01
cid000024766	m01a
cid000024766	m01ax
cid000006104	m01
cid000006104	m01c
cid000006104	m01cb
cid000005566	n05
cid000005566	n05a
cid000005566	n05ab
cid000004633	d04
cid000004633	d04a
cid000004633	d04ab
cid000004633	s01
cid000004633	s01h
cid000004633	s01ha
cid016131180	b02
cid016131180	b02b
cid016131180	b02bc
cid016131180	b02bd
cid000004605	c01
cid000004605	c01a
cid000004605	c01ac
cid000018830	h01
cid000018830	h01b
cid000018830	h01ba
cid000018735	n01
cid000018735	n01a
cid000018735	n01ag
cid000005709	r01
cid000005709	r01a
cid000005709	r01aa
cid000005709	r01ab
cid000005709	s01
cid000005709	s01g
cid000005709	s01ga
cid000002673	j01
cid000002673	j01d
cid000002673	j01db
cid000068780	g01
cid000068780	g01a
cid000068780	g01ax
cid000001814	d06
cid000001814	d06b
cid000001814	d06bb
cid000002008	l01
cid000002008	l01d
cid000002008	l01db
cid000004976	n06
cid000004976	n06a
cid000004976	n06aa
cid000059768	c07
cid000059768	c07a
cid000059768	c07ab
cid000004168	a03
cid000004168	a03f
cid000004168	a03fa
cid000005611	v08
cid000005611	v08a
cid000005611	v08ac
cid000003562	n01
cid000003562	n01a
cid000003562	n01ab
cid000008771	c05
cid000008771	c05b
cid000008771	c05bb
cid024832095	s01
cid024832095	s01k
cid024832095	s01ka
cid000004724	c07
cid000004724	c07a
cid000004724	c07aa
cid000002161	a01
cid000002161	a01a
cid000002161	a01ad
cid000002161	r03
cid000002161	r03d
cid000002161	r03dx
cid000008271	n03
cid000008271	n03a
cid000008271	n03aa
cid000021771	n06
cid000021771	n06a
cid000021771	n06aa
cid000000311	a09
cid000000311	a09a
cid000000311	a09ab
cid000002355	d05
cid000002355	d05b
cid000002355	d05ba
cid000012453	n05
cid000012453	n05a
cid000012453	n05af
cid000031072	h03
cid000031072	h03b
cid000031072	h03bb
cid000003762	r03
cid000003762	r03a
cid000003762	r03ac
cid000003762	r03c
cid000003762	r03cc
cid000008762	a04
cid000008762	a04a
cid000008762	a04ad
cid006436232	b03
cid006436232	b03b
cid006436232	b03ba
cid000004908	p01
cid000004908	p01b
cid000004908	p01ba
cid004517618	v03
cid004517618	v03a
cid004517618	v03ab
cid000041653	j01
cid000041653	j01f
cid000041653	j01fa
cid000056338	n03
cid000056338	n03a
cid000056338	n03ab
cid000003406	v03
cid000003406	v03a
cid000003406	v03ab
cid044565928	a07
cid044565928	a07a
cid044565928	a07aa
cid044565928	j01
cid044565928	j01x
cid044565928	j01xb
cid000071132	c01
cid000071132	c01d
cid000071132	c01dx
cid000003404	n06
cid000003404	n06a
cid000003404	n06ab
cid023671663	b05
cid023671663	b05x
cid023671663	b05xa
cid000019396	r06
cid000019396	r06a
cid000019396	r06ad
cid000005672	l01
cid000005672	l01c
cid000005672	l01ca
cid000002646	j01
cid000002646	j01d
cid000002646	j01dc
cid000003250	g02
cid000003250	g02a
cid000003250	g02ab
cid000004421	j01
cid000004421	j01m
cid000004421	j01mb
cid054681041	j01
cid054681041	j01a
cid054681041	j01aa
cid006850719	a06
cid006850719	a06a
cid006850719	a06ab
cid000003463	c10
cid000003463	c10a
cid000003463	c10ab
cid000000206	b05
cid000000206	b05c
cid000000206	b05cx
cid000000206	v04
cid000000206	v04c
cid000000206	v04ca
cid000000206	v06
cid000000206	v06d
cid000000206	v06dc
cid005251896	a10
cid005251896	a10b
cid005251896	a10bh
cid000443082	j01
cid000443082	j01d
cid000443082	j01de
cid000120507	r05
cid000120507	r05d
cid000120507	r05db
cid000005073	n05
cid000005073	n05a
cid000005073	n05ax
cid000002441	n05
cid000002441	n05b
cid000002441	n05ba
cid000011259	a10
cid000011259	a10b
cid000011259	a10bb
cid000016759	c05
cid000016759	c05b
cid000016759	c05bb
cid000067686	d01
cid000067686	d01a
cid000067686	d01ae
cid000003966	c01
cid000003966	c01b
cid000003966	c01ba
cid000013790	g03
cid000013790	g03d
cid000013790	g03db
cid000011439	g04
cid000011439	g04b
cid000011439	g04bx
cid000002656	j01
cid000002656	j01d
cid000002656	j01dd
cid000013355	a06
cid000013355	a06a
cid000013355	a06ad
cid000003740	v08
cid000003740	v08a
cid000003740	v08ac
cid000004107	m03
cid000004107	m03b
cid000004107	m03ba
cid000002732	c03
cid000002732	c03b
cid000002732	c03ba
cid000000291	n06
cid000000291	n06b
cid000000291	n06bx
cid000022424	r05
cid000022424	r05d
cid000022424	r05db
cid000004616	n05
cid000004616	n05b
cid000004616	n05ba
cid000003767	j04
cid000003767	j04a
cid000003767	j04ac
cid000014888	l01
cid000014888	l01x
cid000014888	l01xx
cid000060695	m03
cid000060695	m03a
cid000060695	m03ac
cid000062819	g03
cid000062819	g03g
cid000062819	g03ga
cid000003824	m01
cid000003824	m01a
cid000003824	m01aa
cid000003303	r05
cid000003303	r05d
cid000003303	r05da
cid000003303	s01
cid000003303	s01x
cid000003303	s01xa
cid000004870	c03
cid000004870	c03a
cid000004870	c03aa
cid000001079	a16
cid000001079	a16a
cid000001079	a16aa
cid000068740	m05
cid000068740	m05b
cid000068740	m05ba
cid000004745	n04
cid000004745	n04b
cid000004745	n04bc
cid000004831	j01
cid000004831	j01m
cid000004831	j01mb
cid000069594	c03
cid000069594	c03b
cid000069594	c03ba
cid000087819	r03
cid000087819	r03d
cid000087819	r03da
cid000004666	l01
cid000004666	l01c
cid000004666	l01cd
cid000024199	a03
cid000024199	a03a
cid000024199	a03ab
cid000003889	j01
cid000003889	j01d
cid000003889	j01dd
cid000008944	n01
cid000008944	n01a
cid000008944	n01ah
cid000019254	n05
cid000019254	n05c
cid000019254	n05ca
cid000012675	v08
cid000012675	v08d
cid000012675	v08da
cid000002471	c03
cid000002471	c03c
cid000002471	c03ca
cid000114790	a02
cid000114790	a02a
cid000114790	a02ab
cid000005316	j01
cid000005316	j01c
cid000005316	j01cg
cid000005733	m01
cid000005733	m01a
cid000005733	m01ab
cid000002802	n03
cid000002802	n03a
cid000002802	n03ae
cid000004158	n06
cid000004158	n06b
cid000004158	n06ba
cid000003169	r05
cid000003169	r05d
cid000003169	r05db
cid016137271	a10
cid016137271	a10a
cid016137271	a10ae
cid000000951	c01
cid000000951	c01c
cid000000951	c01ca
cid000003487	n05
cid000003487	n05c
cid000003487	n05ce
cid000064949	d08
cid000064949	d08a
cid000064949	d08ac
cid000064949	s01
cid000064949	s01a
cid000064949	s01ax
cid000005560	c03
cid000005560	c03a
cid000005560	c03aa
cid000004585	n05
cid000004585	n05a
cid000004585	n05ah
cid000005875	h02
cid000005875	h02a
cid000005875	h02ab
cid000065679	m01
cid000065679	m01a
cid000065679	m01ac
cid000071807	j01
cid000071807	j01c
cid000071807	j01ce
cid000036089	r05
cid000036089	r05c
cid000036089	r05cb
cid000004612	p02
cid000004612	p02b
cid000004612	p02ba
cid006433101	s01
cid006433101	s01e
cid006433101	s01ee
cid000003182	r03
cid000003182	r03d
cid000003182	r03da
cid000003025	c05
cid000003025	c05a
cid000003025	c05ad
cid000003025	d04
cid000003025	d04a
cid000003025	d04ab
cid000003025	n01
cid000003025	n01b
cid000003025	n01bb
cid000003025	s01
cid000003025	s01h
cid000003025	s01ha
cid000004264	d06
cid000004264	d06a
cid000004264	d06ax
cid000004264	r01
cid000004264	r01a
cid000004264	r01ax
cid003086257	l01
cid003086257	l01x
cid003086257	l01xd
cid000021723	p01
cid000021723	p01a
cid000021723	p01ac
cid000003592	n02
cid000003592	n02a
cid000003592	n02aa
cid000064655	a02
cid000064655	a02a
cid000064655	a02ab
cid000016098	c10
cid000016098	c10a
cid000016098	c10ad
cid000005455	p03
cid000005455	p03a
cid000005455	p03aa
cid000005335	s01
cid000005335	s01a
cid000005335	s01ab
cid000051767	n05
cid000051767	n05a
cid000051767	n05al
cid000068712	c02
cid000068712	c02a
cid000068712	c02ac
cid000017794	s01
cid000017794	s01b
cid000017794	s01ba
cid000005645	a05
cid000005645	a05a
cid000005645	a05aa
cid015979285	j05
cid015979285	j05a
cid015979285	j05ar
cid000008550	c02
cid000008550	c02a
cid000008550	c02aa
cid000071339	j01
cid000071339	j01d
cid000071339	j01dh
cid044134877	d06
cid044134877	d06a
cid044134877	d06aa
cid044134877	g01
cid044134877	g01a
cid044134877	g01aa
cid044134877	j01
cid044134877	j01a
cid044134877	j01aa
cid044134877	s01
cid044134877	s01a
cid044134877	s01aa
cid000000611	a09
cid000000611	a09a
cid000000611	a09ab
cid000068911	p01
cid000068911	p01b
cid000068911	p01be
cid000104799	l01
cid000104799	l01a
cid000104799	l01ad
cid000129806	c10
cid000129806	c10a
cid000129806	c10aa
cid000004855	j01
cid000004855	j01m
cid000004855	j01mb
cid000004909	n03
cid000004909	n03a
cid000004909	n03aa
cid000077254	d01
cid000077254	d01a
cid000077254	d01ae
cid000170190	a02
cid000170190	a02a
cid000170190	a02ad
cid000002311	c09
cid000002311	c09a
cid000002311	c09aa
cid000004536	g03
cid000004536	g03a
cid000004536	g03ac
cid000004536	g03d
cid000004536	g03dc
cid000163296	j05
cid000163296	j05a
cid000163296	j05ae
cid016683012	p01
cid016683012	p01c
cid016683012	p01cb
cid000004514	n06
cid000004514	n06b
cid000004514	n06bx
cid000024550	a01
cid000024550	a01a
cid000024550	a01aa
cid000000237	p01
cid000000237	p01a
cid000000237	p01ax
cid000021719	d11
cid000021719	d11a
cid000021719	d11ac
cid000004680	a03
cid000004680	a03a
cid000004680	a03ad
cid000004680	g04
cid000004680	g04b
cid000004680	g04be
cid000003325	a02
cid000003325	a02b
cid000003325	a02ba
cid000004675	m03
cid000004675	m03a
cid000004675	m03ac
cid000432452	a01
cid000432452	a01a
cid000432452	a01ab
cid000000772	b01
cid000000772	b01a
cid000000772	b01ab
cid000003054	g03
cid000003054	g03c
cid000003054	g03cb
cid000003054	g03cc
cid000003054	l02
cid000003054	l02a
cid000003054	l02aa
cid000004865	d06
cid000004865	d06b
cid000004865	d06bb
cid000005978	l01
cid000005978	l01c
cid000005978	l01ca
cid000004041	n05
cid000004041	n05b
cid000004041	n05ba
cid000000450	l02
cid000000450	l02a
cid000000450	l02aa
cid000003947	n06
cid000003947	n06a
cid000003947	n06aa
cid000005224	j01
cid000005224	j01g
cid000005224	j01gb
cid005282429	v04
cid005282429	v04c
cid005282429	v04ch
cid000656635	b01
cid000656635	b01a
cid000656635	b01ae
cid000030729	g01
cid000030729	g01a
cid000030729	g01aa
cid000004911	m04
cid000004911	m04a
cid000004911	m04ab
cid000516875	d08
cid000516875	d08a
cid000516875	d08ax
cid000516875	v03
cid000516875	v03a
cid000516875	v03ab
cid000025048	m01
cid000025048	m01c
cid000025048	m01cb
cid000003059	n02
cid000003059	n02b
cid000003059	n02ba
cid000083030	l04
cid000083030	l04a
cid000083030	l04aa
cid000003696	n06
cid000003696	n06a
cid000003696	n06aa
cid000065814	c07
cid000065814	c07a
cid000065814	c07aa
cid000005314	m03
cid000005314	m03a
cid000005314	m03ab
cid000002972	v03
cid000002972	v03a
cid000002972	v03ac
cid000000738	a16
cid000000738	a16a
cid000000738	a16aa
cid000068888	n06
cid000068888	n06a
cid000068888	n06ax
cid000004032	c02
cid000004032	c02b
cid000004032	c02bb
cid000002232	b01
cid000002232	b01a
cid000002232	b01ae
cid000003078	r07
cid000003078	r07a
cid000003078	r07ab
cid000002725	r06
cid000002725	r06a
cid000002725	r06ab
cid000003374	j01
cid000003374	j01m
cid000003374	j01mb
cid000004409	m01
cid000004409	m01a
cid000004409	m01ax
cid000004999	n05
cid000004999	n05c
cid000004999	n05cd
cid000007681	d08
cid000007681	d08a
cid000007681	d08aj
cid000007681	d09
cid000007681	d09a
cid000007681	d09aa
cid000007681	r02
cid000007681	r02a
cid000007681	r02aa
cid000026709	h02
cid000026709	h02a
cid000026709	h02ab
cid000024087	d01
cid000024087	d01a
cid000024087	d01ae
cid000002891	b03
cid000002891	b03b
cid000002891	b03ba
cid000004189	a01
cid000004189	a01a
cid000004189	a01ab
cid000004189	a07
cid000004189	a07a
cid000004189	a07ac
cid000004189	d01
cid000004189	d01a
cid000004189	d01ac
cid000004189	g01
cid000004189	g01a
cid000004189	g01af
cid000004189	j02
cid000004189	j02a
cid000004189	j02ab
cid000004189	s02
cid000004189	s02a
cid000004189	s02aa
cid000003661	a03
cid000003661	a03b
cid000003661	a03ba
cid016129616	h05
cid016129616	h05b
cid016129616	h05ba
cid000002171	j01
cid000002171	j01c
cid000002171	j01ca
cid000002094	m04
cid000002094	m04a
cid000002094	m04aa
cid000002244	a01
cid000002244	a01a
cid000002244	a01ad
cid000002244	b01
cid000002244	b01a
cid000002244	b01ac
cid000002244	n02
cid000002244	n02b
cid000002244	n02ba
cid000055466	v08
cid000055466	v08c
cid000055466	v08ca
cid005362070	a07
cid005362070	a07e
cid005362070	a07ec
cid000002727	a10
cid000002727	a10b
cid000002727	a10bb
